"DEPLOYMENT NAME","QUAY TAG","PACKAGE NAME","VERSION INSTALLED","DEPENDENCY TYPE"
"quay.io/cloudservices/insights-inventory","00e4da8","git-core-doc","2.31.1-2.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glib2","2.56.4-159.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-common","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-devel","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-gconv-extra","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-headers","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-langpack-en","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-locale-source","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glibc-minimal-langpack","2.28-211.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","glob","7.1.6","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","global-dirs","0.1.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","gmp","1:6.1.2-10.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","gnupg2","2.2.20-3.el8_6","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","gnutls","3.6.16-5.el8_6","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","go-srpm-macros","2-17.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","gobject-introspection","1.56.1-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","got","6.7.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","gpg","1.13.1","python"
"quay.io/cloudservices/insights-inventory","00e4da8","gpg-pubkey","d4082792-5b32db75","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","gpg-pubkey","fd431d51-4ae0493b","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","gpgme","1.13.1-11.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","graceful-fs","4.2.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","greenlet","1.1.3.post0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","grep","3.1-6.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","groff-base","1.22.3-18.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","guile","5:2.0.14-7.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","gunicorn","19.9.0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","gzip","1.9-13.el8_5","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","har-schema","2.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","har-validator","5.1.5","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","has","1.0.3","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","has-flag","3.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","has-symbols","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","has-unicode","2.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","honcho","1.1.0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","hosted-git-info","2.8.9","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","http-cache-semantics","3.8.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","http-proxy-agent","2.1.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","http-signature","1.2.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","httpd","2.4.37-51.module+el8.7.0+16050+02173b8e","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","httpd-devel","2.4.37-51.module+el8.7.0+16050+02173b8e","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","httpd-filesystem","2.4.37-51.module+el8.7.0+16050+02173b8e","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","httpd-tools","2.4.37-51.module+el8.7.0+16050+02173b8e","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","https-proxy-agent","2.2.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","humanize-ms","1.2.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","hunspell","1.6.2-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","hunspell-en","0.20140811.1-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","hunspell-en-GB","0.20140811.1-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","hunspell-en-US","0.20140811.1-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","iconv-lite","0.4.23","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","identify","2.5.8","python"
"quay.io/cloudservices/insights-inventory","00e4da8","idna","2.10","python"
"quay.io/cloudservices/insights-inventory","00e4da8","idna","2.5","python"
"quay.io/cloudservices/insights-inventory","00e4da8","iferr","0.1.5","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","iferr","0.1.5","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","iferr","0.1.5","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","iferr","1.0.2","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","ignore-walk","3.0.3","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","ima-evm-utils","1.3.2-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","import-lazy","2.1.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","importlib-metadata","5.0.0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","importlib-resources","5.10.0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","imurmurhash","0.1.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","infer-owner","1.0.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","inflection","0.5.1","python"
"quay.io/cloudservices/insights-inventory","00e4da8","inflight","1.0.6","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","info","6.5-7.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","inherits","2.0.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","ini","1.3.8","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","iniconfig","1.1.1","python"
"quay.io/cloudservices/insights-inventory","00e4da8","iniparse","0.4","python"
"quay.io/cloudservices/insights-inventory","00e4da8","init-package-json","1.10.3","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","ip","1.1.5","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","ip-regex","2.1.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-callable","1.1.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-ci","1.2.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-cidr","3.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-date-object","1.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-fullwidth-code-point","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-fullwidth-code-point","2.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-fullwidth-code-point","2.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-fullwidth-code-point","2.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-fullwidth-code-point","2.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-installed-globally","0.1.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-npm","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-obj","1.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-path-inside","1.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-redirect","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-regex","1.0.4","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-retry-allowed","1.2.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-stream","1.1.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-symbol","1.0.2","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","is-typedarray","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","isarray","0.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","isarray","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","isexe","2.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","isl","0.16.1-6.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","isodate","0.6.1","python"
"quay.io/cloudservices/insights-inventory","00e4da8","isstream","0.1.2","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","itsdangerous","1.1.0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","jbigkit-libs","2.1-14.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","jmespath","1.0.1","python"
"quay.io/cloudservices/insights-inventory","00e4da8","jsbn","0.1.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","json-c","0.13.1-3.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","json-glib","1.4.4-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","json-parse-better-errors","1.0.2","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","json-schema","0.4.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","json-schema-traverse","0.4.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","json-stringify-safe","5.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","jsonify","0.5","python"
"quay.io/cloudservices/insights-inventory","00e4da8","jsonparse","1.3.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","jsonschema","3.2.0","python"
"quay.io/cloudservices/insights-inventory","00e4da8","jsprim","1.4.2","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","kernel-headers","4.18.0-425.3.1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","keyutils-libs","1.5.10-9.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","keyutils-libs-devel","1.5.10-9.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","kmod-libs","25-19.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","krb5-devel","1.18.2-21.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","krb5-devel","1.18.2-22.el8_7","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","krb5-libs","1.18.2-21.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","krb5-libs","1.18.2-22.el8_7","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","langpacks-en","1.0-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","latest-version","3.1.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","lazy-property","1.0.0","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","less","530-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libICE","1.0.9-15.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libSM","1.2.3-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libX11","1.6.8-5.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libX11-common","1.6.8-5.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libX11-devel","1.6.8-5.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libX11-xcb","1.6.8-5.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libXau","1.0.9-3.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libXau-devel","1.0.9-3.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libXext","1.3.4-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libXpm","3.5.12-8.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libXpm-devel","3.5.12-8.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libXt","1.1.5-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libacl","2.2.53-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libarchive","3.3.3-4.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libassuan","2.5.1-3.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libatomic_ops","7.6.2-3.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libattr","2.4.48-3.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libbabeltrace","1.5.4-4.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libblkid","2.32.1-38.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcap","2.48-4.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcap-ng","0.7.11-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcipm","4.0.8","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcom_err","1.45.6-5.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcom_err-devel","1.45.6-5.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcomps","0.1.18","python"
"quay.io/cloudservices/insights-inventory","00e4da8","libcomps","0.1.18-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcroco","0.6.12-4.el8_2.1","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcurl","7.61.1-25.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libcurl-devel","7.61.1-25.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libdb","5.3.28-42.el8_4","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libdb-devel","5.3.28-42.el8_4","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libdb-utils","5.3.28-42.el8_4","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libdnf","0.63.0-11.1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libedit","3.1-23.20170329cvs.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libfdisk","2.32.1-38.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libffi","3.1-23.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libffi-devel","3.1-23.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgcc","8.5.0-15.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgcrypt","1.8.5-7.el8_6","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgcrypt-devel","1.8.5-7.el8_6","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgfortran","8.5.0-15.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgomp","8.5.0-15.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgpg-error","1.31-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libgpg-error-devel","1.31-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libicu","60.3-2.el8_1","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libidn2","2.2.0-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libipt","1.6.1-8.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libjpeg-turbo","1.5.3-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libjpeg-turbo-devel","1.5.3-12.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libkadm5","1.18.2-21.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libkadm5","1.18.2-22.el8_7","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libksba","1.3.5-8.el8_6","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libmetalink","0.1.3-7.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libmodulemd","2.13.0-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libmount","2.32.1-38.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libmpc","1.1.0-9.1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libnghttp2","1.33.0-3.el8_2.1","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libnl3","3.7.0-1.el8","rpm"
"quay.io/cloudservices/insights-inventory","00e4da8","libnpm","3.0.1","npm"
"quay.io/cloudservices/insights-inventory","00e4da8","libnpmaccess","3.0.2","npm"
